Token, Language, Named Entity, Eng-NGram Prob, Spn-NGram Prob, HMM Prob
verdad,Spn,O,7.96056562045,33.6510461752,0.363577863578
:,Punct,O,N/A,N/A,N/A
eran,Spn,O,5.9411674343,20.2807004249,0.363577863578
todas,Spn,O,19.7161844571,27.4668209533,0.363577863578
prostitutas,Eng,O,14.6393234913,8.81641234466,0.0921492921493
",Punct,O,N/A,N/A,N/A
¿no,Spn,O,-13.0323861521,-3.05314198715,0.0921492921493
?,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
yo,Spn,O,15.858309507,17.8710449917,0.363577863578
soy,Spn,O,15.5989178327,20.8653830663,0.363577863578
partidario,Spn,O,11.5612312369,26.8589057364,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
la,Spn,O,15.0596736711,20.7584499854,0.363577863578
verdad,Spn,O,7.96056562045,33.6510461752,0.363577863578
",Punct,O,N/A,N/A,N/A
la,Spn,O,15.0596736711,20.7584499854,0.363577863578
verdad,Spn,O,7.96056562045,33.6510461752,0.363577863578
!,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
mi,Spn,O,11.3642540999,18.8899933505,0.363577863578
cuñada,Spn,O,-3.78151002045,9.75238906081,0.363577863578
tan,Spn,O,16.3811735347,20.6823919654,0.363577863578
beata,Eng,O,15.5269244791,5.19879729904,0.0921492921493
",Punct,O,N/A,N/A,N/A
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
estudió,Spn,O,1.56379128151,27.0054959512,0.363577863578
para,Spn,O,19.548622753,30.3122244174,0.363577863578
monja,Spn,O,10.3034546084,13.1778954096,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
todo,Spn,O,14.6767374657,27.115548815,0.363577863578
",Punct,O,N/A,N/A,N/A
pero,Spn,O,15.9013399098,30.2161581373,0.363577863578
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
una,Spn,O,12.1931730927,23.3922265286,0.363577863578
puta,Spn,O,11.8969667754,19.1052979612,0.363577863578
",Punct,O,N/A,N/A,N/A
una,Spn,O,12.1931730927,23.3922265286,0.363577863578
PUTA,Spn,O,11.8969667754,19.1052979612,0.363577863578
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
ha,Spn,O,16.4502481388,17.1114825146,0.363577863578
abortado,Spn,O,8.9559423151,12.1650708142,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
sé,Spn,O,2.26898759315,15.3937661917,0.363577863578
cuantas,Spn,O,-2.26892193401,30.4634745175,0.363577863578
veces,Spn,O,3.20253374131,22.527123734,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
yo,Spn,O,15.858309507,17.8710449917,0.363577863578
se,Spn,O,16.0263074399,20.0527388466,0.363577863578
lo,Spn,O,13.3644289981,19.8709452686,0.363577863578
digo,Spn,O,9.96084810626,23.3490618712,0.363577863578
.,Punct,O,N/A,N/A,N/A
Le,Spn,O,12.7388324346,18.2318530127,0.363577863578
digo,Spn,O,9.96084810626,23.3490618712,0.363577863578
pues,Spn,O,7.19291153986,28.5061258437,0.363577863578
al,Spn,O,15.358576106,17.9815434815,0.363577863578
menos,Spn,O,10.1389217731,26.2258427226,0.363577863578
yo,Spn,O,15.858309507,17.8710449917,0.363577863578
sé,Spn,O,2.26898759315,15.3937661917,0.363577863578
quien,Spn,O,9.34052765038,32.0197105941,0.363577863578
soy,Spn,O,15.5989178327,20.8653830663,0.363577863578
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
soy,Spn,O,15.5989178327,20.8653830663,0.363577863578
quien,Spn,O,9.34052765038,32.0197105941,0.363577863578
soy,Spn,O,15.5989178327,20.8653830663,0.363577863578
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
ya,Spn,O,9.18349793794,17.4784010091,0.363577863578
está,Spn,O,6.88373359932,32.0087606283,0.363577863578
.,Punct,O,N/A,N/A,N/A
Bile,Eng,O/PERS,16.5916115353,7.70512419349,0.0921492921493
rises,Eng,O,18.531131033,2.58137260021,0.452123552124
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
cómo,Spn,O,-4.86221138255,24.6981378261,0.363577863578
",Punct,O,N/A,N/A,N/A
esto,Spn,O,10.5726130534,30.398344954,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
puede,Spn,O,4.62796218239,31.0894426189,0.363577863578
ser,Spn,O,16.2093409939,22.8081950901,0.363577863578
and,Eng,O,34.6599707262,16.3582560041,0.0921492921493
oh,Eng,O,21.8998884461,10.7847224058,0.452123552124
",Punct,O,N/A,N/A,N/A
just,Eng,O/ORG,34.1514222961,10.6219947174,0.452123552124
get,Eng,O/ORG,26.9517291115,7.03742108875,0.452123552124
me,Eng,O/ORG,20.4125145712,19.8593917724,0.452123552124
to,Eng,O/ORG,25.8573893813,12.6868182002,0.452123552124
Andrea’s,Eng,O/ORG,12.9800492862,9.83635710404,0.452123552124
;,Punct,O,N/A,N/A,N/A
esto,Spn,O,10.5726130534,30.398344954,0.0921492921493
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
interminable,Eng,O,39.9948925814,25.8572431823,0.0921492921493
.,Punct,O,N/A,N/A,N/A
—,Spn,O,-6.51619307604,-6.51619307604,0.0921492921493
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
otro,Spn,O,4.332687388,21.2330272812,0.363577863578
héroe,Spn,O,-7.81492111574,9.52883676631,0.363577863578
",Punct,O,N/A,N/A,N/A
Güemes,Spn,O/ORG,-8.5143349336,-0.52858587075,0.363577863578
(,Punct,O,N/A,N/A,N/A
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
pienso,Spn,O,2.34487050388,23.9250521428,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
mi,Spn,O,11.3642540999,18.8899933505,0.363577863578
intersection,Eng,O,46.6913419306,3.76507710976,0.0921492921493
en,Spn,O,11.7453272047,20.2379247267,0.0921492921493
Barrio,Spn,ORGANIZATION/LUG,15.9809116348,17.4939098464,0.363577863578
Norte,Spn,ORGANIZATION/LUG,16.9117102156,20.0023437849,0.363577863578
",Punct,O,N/A,N/A,N/A
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
pienso,Spn,O,2.34487050388,23.9250521428,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
Gabriela,Spn,PERSON/PERS,0.485043308529,8.50634814419,0.363577863578
Mizraje,Spn,PERSON/PERS,-5.61937577076,-0.553067801017,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
sus,Spn,O,13.6842968368,20.8784051559,0.363577863578
decimonónicas,Spn,O,-7.53894445226,9.73119540876,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
orgushosas,Spn,O,-8.22543150339,-3.47749736179,0.363577863578
explicaciones,Spn,O,4.33962225479,39.5183735895,0.363577863578
sobre,Spn,O,5.50617448753,25.0486430292,0.363577863578
los,Spn,O,18.9596508891,24.811570061,0.363577863578
street,Eng,O,31.9235264989,7.86139019313,0.0921492921493
corners,Eng,O,26.1763644789,8.45313563095,0.452123552124
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
sus,Spn,O,13.6842968368,20.8784051559,0.363577863578
corresponding,Eng,O,36.3388376376,21.197541903,0.0921492921493
national,Eng,O,39.2962760997,13.9949896995,0.452123552124
heroes,Eng,O,19.2964490419,7.68945111866,0.452123552124
",Punct,O,N/A,N/A,N/A
machos,Spn,O,15.4424775449,23.3577685391,0.0921492921493
",Punct,O,N/A,N/A,N/A
hombres,Spn,O,3.76146657021,33.6114444546,0.363577863578
.,Punct,O,N/A,N/A,N/A
O,Spn,O,9.84121486482,9.93666592365,0.363577863578
mujeres,Spn,O,1.96497347786,31.0096113392,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
necesidad,Spn,O,7.56794574911,29.9210764632,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
",Punct,O,N/A,N/A,N/A
not,Eng,O,27.6022393222,14.746261133,0.0921492921493
a,Eng,O,17.3258830744,14.3289979261,0.452123552124
good,Eng,O,32.6875028709,8.48709434099,0.452123552124
spanking,Eng,O,26.7688668606,-6.45071654227,0.452123552124
",Punct,O,N/A,N/A,N/A
de,Spn,O,13.8613083221,21.6054699814,0.0921492921493
un,Spn,O,13.2822159303,18.5712294013,0.363577863578
buen,Spn,O,9.77148925279,23.5030698968,0.363577863578
rehcate,Eng,O,5.20584393776,-0.747688691088,0.0921492921493
!,Punct,O,N/A,N/A,N/A
That’s,Eng,O,25.8227499026,-1.53669002489,0.452123552124
Gaby,Eng,O/PERS,5.73378886439,5.41681297255,0.452123552124
:,Punct,O,N/A,N/A,N/A
self-assigned,Eng,O,16.357655345,-19.3589679831,0.452123552124
rehcatadora,Spn,O,-10.1423725341,2.4425034547,0.0921492921493
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
la,Spn,O,15.0596736711,20.7584499854,0.363577863578
mater-patria,Spn,O,6.12085889682,4.52279262239,0.363577863578
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
),Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
¿Vos,Spn,O,-16.2904826901,-6.31123852517,0.363577863578
sabés,Spn,O,5.02897664718,11.036790957,0.363577863578
cómo,Spn,O,-4.86221138255,24.6981378261,0.363577863578
murió,Spn,O,6.75798834883,21.1543219651,0.363577863578
Güemes,Spn,O/PERS,-8.5143349336,-0.52858587075,0.363577863578
?,Punct,O,N/A,N/A,N/A
¿Dónde,Spn,O,-22.8066757662,1.20937199692,0.363577863578
le,Spn,O,12.7388324346,18.2318530127,0.363577863578
hirieron,Spn,O,1.89000891691,8.94351985846,0.363577863578
?,Punct,O,N/A,N/A,N/A
I,Eng,O,17.8994570652,7.18059700701,0.0921492921493
shake,Eng,O,19.2079048288,4.88385126553,0.452123552124
my,Eng,O,21.1466066421,8.00879906524,0.452123552124
head,Eng,O,27.0745125785,4.73496358323,0.452123552124
.,Punct,O,N/A,N/A,N/A
Pues,Spn,O,7.19291153986,28.5061258437,0.0921492921493
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
ano.94,Eng,O,9.08801235683,0.994195003994,0.0921492921493
"Sí,Eng,O,-2.44046249872,-13.0323861521,0.452123552124
ano,Eng,O,18.8623019709,13.5410733403,0.452123552124
.,Punct,O,N/A,N/A,N/A
I,Eng,O,17.8994570652,7.18059700701,0.452123552124
can’t,Eng,O,11.6340221743,7.41818220817,0.452123552124
be,Eng,O,22.1673128834,7.9015135489,0.452123552124
hearing,Eng,O,36.9649213688,-1.1273030254,0.452123552124
this,Eng,O,38.6553078008,5.48340823208,0.452123552124
",Punct,O,N/A,N/A,N/A
me,Eng,O,20.4125145712,19.8593917724,0.452123552124
maravisho,Spn,O,2.44510848113,8.8583404189,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Ehto,Spn,O/PERS,-3.1070166875,1.41929797905,0.363577863578
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
como,Spn,O,14.7694248589,29.4864312728,0.363577863578
una,Spn,O,12.1931730927,23.3922265286,0.363577863578
agresión,Spn,O,5.8226787823,16.7730292969,0.363577863578
",Punct,O,N/A,N/A,N/A
pienso,Spn,O,2.34487050388,23.9250521428,0.363577863578
.,Punct,O,N/A,N/A,N/A
I,Eng,O,17.8994570652,7.18059700701,0.0921492921493
flash,Eng,O,15.7616678781,3.53093369589,0.452123552124
que,Spn,O,9.91253492829,28.9576207281,0.0921492921493
este,Spn,O,9.77410535722,29.456535573,0.363577863578
tipo,Spn,O,10.2034536022,18.9032121088,0.363577863578
está,Spn,O,6.88373359932,32.0087606283,0.363577863578
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
un,Spn,O,13.2822159303,18.5712294013,0.0921492921493
paso,Spn,O,17.1407808841,22.1979430411,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
ser,Spn,O,16.2093409939,22.8081950901,0.363577863578
rapist,Eng,O,16.3295232388,1.18763950438,0.0921492921493
.,Punct,O,N/A,N/A,N/A
(,Punct,O,N/A,N/A,N/A
Is,Eng,O,23.1884503461,6.50431857994,0.452123552124
this,Eng,O,38.6553078008,5.48340823208,0.452123552124
my,Eng,O,21.1466066421,8.00879906524,0.452123552124
hypersensitivty,Eng,O,-6.97419888771,-24.0110038347,0.452123552124
to,Eng,O,25.8573893813,12.6868182002,0.452123552124
“,Eng,O,-6.51619307604,-6.51619307604,0.452123552124
women’s,Eng,O,16.9562679947,-15.2572285574,0.452123552124
issues,Eng,O,28.7029805342,-8.92596284494,0.452123552124
”,Eng,O,-6.51619307604,-6.51619307604,0.452123552124
?,Punct,O,N/A,N/A,N/A
¿Será,Spn,O,-19.5485792281,-3.28893922423,0.0921492921493
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
sólo,Spn,O,-4.24720548289,22.5747987023,0.363577863578
puedo,Spn,O,3.93481500183,30.2893233188,0.363577863578
hablar,Spn,O,4.61888928082,31.3574026269,0.363577863578
",Punct,O,N/A,N/A,N/A
sentir,Spn,O,22.8171349387,25.7042633971,0.363577863578
“,Spn,O,-6.51619307604,-6.51619307604,0.363577863578
desde,Spn,O,7.73246860423,28.7433152285,0.363577863578
”,Spn,O,-6.51619307604,-6.51619307604,0.363577863578
mi,Spn,O,11.3642540999,18.8899933505,0.363577863578
propia,Spn,O,13.7791324817,24.5431053797,0.363577863578
experiencia,Spn,O,31.3056351424,29.4286290365,0.363577863578
?,Punct,O,N/A,N/A,N/A
Pues,Spn,O,7.19291153986,28.5061258437,0.363577863578
simón,Spn,O,7.87809981748,15.1490673447,0.363577863578
",Punct,O,N/A,N/A,N/A
carnal,Spn,O,17.4103143856,22.2911383101,0.363577863578
.,Punct,O,N/A,N/A,N/A
¿Y,Spn,O,-9.77428961406,0.204954550871,0.363577863578
qué,Spn,O,3.44018863379,26.5446048985,0.363577863578
?,Punct,O,N/A,N/A,N/A
),Punct,O,N/A,N/A,N/A
A,Eng,O,17.3258830744,14.3289979261,0.0921492921493
quién,Spn,O,4.66769881592,31.6485969306,0.0921492921493
se,Spn,O,16.0263074399,20.0527388466,0.363577863578
le,Spn,O,12.7388324346,18.2318530127,0.363577863578
ocurre,Spn,O,1.37510689867,17.5784470491,0.363577863578
comenzar,Spn,O,9.8949822139,27.1664335932,0.363577863578
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
hablar,Spn,O,4.61888928082,31.3574026269,0.0921492921493
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
prostitutas,Eng,O,14.6393234913,8.81641234466,0.0921492921493
",Punct,O,N/A,N/A,N/A
de,Spn,O,13.8613083221,21.6054699814,0.0921492921493
abortos,Eng,O,12.9071860337,7.58595951316,0.0921492921493
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
ahora,Spn,O,2.33580061763,30.5731064722,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
un,Spn,O,13.2822159303,18.5712294013,0.363577863578
héroe,Spn,O,-7.81492111574,9.52883676631,0.363577863578
nacional,Spn,O,7.09308298865,27.0100068486,0.363577863578
with,Eng,O,34.7941120358,-3.61113676646,0.0921492921493
a,Eng,O,17.3258830744,14.3289979261,0.452123552124
gunshot,Eng,O,17.5548243813,-7.93809597663,0.452123552124
wound,Eng,O,29.1177060785,-6.2561288316,0.452123552124
up,Eng,O,20.6253073364,5.09009066501,0.452123552124
his,Eng,O,23.6703204905,10.1156489941,0.452123552124
ass,Eng,O,17.6377145365,7.83036465497,0.452123552124
?,Punct,O,N/A,N/A,N/A
Deliro,Spn,O/PERS,8.52513480937,13.0233046935,0.0921492921493
.,Punct,O,N/A,N/A,N/A
I,Eng,O,17.8994570652,7.18059700701,0.0921492921493
feel,Eng,O,27.0680408093,0.412478028708,0.452123552124
too,Eng,O,29.0721756998,10.0477608705,0.452123552124
hot,Eng,O,20.7872240915,11.5618692035,0.452123552124
.,Punct,O,N/A,N/A,N/A
Sick,Eng,O,21.0719644888,6.24006877996,0.452123552124
.,Punct,O,N/A,N/A,N/A
—,Spn,O,-6.51619307604,-6.51619307604,0.0921492921493
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
",Punct,O,N/A,N/A,N/A
le,Spn,O,12.7388324346,18.2318530127,0.363577863578
hirieron,Spn,O,1.89000891691,8.94351985846,0.363577863578
con,Spn,O,19.5614094238,25.713392297,0.363577863578
un,Spn,O,13.2822159303,18.5712294013,0.363577863578
arco,Spn,O,12.3867835139,14.0819830224,0.363577863578
",Punct,O,N/A,N/A,N/A
digo,Spn,O,9.96084810626,23.3490618712,0.363577863578
con,Spn,O,19.5614094238,25.713392297,0.363577863578
una,Spn,O,12.1931730927,23.3922265286,0.363577863578
flecha,Spn,O,1.13080722312,8.45788859187,0.363577863578
.,Punct,O,N/A,N/A,N/A
Pero,Spn,O,15.9013399098,30.2161581373,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
ano,Eng,O,18.8623019709,13.5410733403,0.0921492921493
",Punct,O,N/A,N/A,N/A
repite,Spn,O,9.21907358027,14.9708884837,0.0921492921493
for,Eng,O,28.3647832078,11.7395374159,0.0921492921493
the,Eng,O,36.4407946419,10.3298892733,0.452123552124
third,Eng,O,35.3498207331,-1.9335713893,0.452123552124
time,Eng,O,33.2375504045,11.0926831798,0.452123552124
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
como,Spn,O,14.7694248589,29.4864312728,0.363577863578
eso,Spn,O,6.64028478185,24.6880824812,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
tenía,Spn,O,10.6775764266,26.8486704408,0.363577863578
modo,Spn,O,10.8175662953,19.2171477634,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
curación,Spn,O,-1.49023120678,26.0525241286,0.363577863578
entonces,Spn,O,8.23722797214,40.1238087521,0.363577863578
",Punct,O,N/A,N/A,N/A
pues,Spn,O,7.19291153986,28.5061258437,0.363577863578
murió,Spn,O,6.75798834883,21.1543219651,0.363577863578
engangrenado,Spn,O,-5.37340845396,13.6240325757,0.363577863578
",Punct,O,N/A,N/A,N/A
¿te,Spn,O,-13.0323861521,-3.05314198715,0.363577863578
lo,Spn,O,13.3644289981,19.8709452686,0.363577863578
creés,Spn,O,7.43573021385,9.32609549398,0.363577863578
?,Punct,O,N/A,N/A,N/A
Pues,Spn,O,7.19291153986,28.5061258437,0.363577863578
sí,Spn,O,2.26898759315,18.3845795543,0.363577863578
",Punct,O,N/A,N/A,N/A
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
gran,Spn,O,18.888767362,20.9734486111,0.363577863578
héroe,Spn,O,-7.81492111574,9.52883676631,0.363577863578
nacional,Spn,O,7.09308298865,27.0100068486,0.363577863578
.,Punct,O,N/A,N/A,N/A
—,Spn,O,-6.51619307604,-6.51619307604,0.363577863578
Doble,Spn,O,5.79620549097,17.2346594618,0.363577863578
por,Spn,O,12.6300763828,25.6311872845,0.363577863578
aquí,Spn,O,3.09540895668,27.1928163986,0.363577863578
",Punct,O,N/A,N/A,N/A
le,Spn,O,12.7388324346,18.2318530127,0.363577863578
indico,Eng,O,18.3581467448,15.0697056329,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Ya,Spn,O,9.18349793794,17.4784010091,0.0921492921493
te,Spn,O,13.3726816461,18.7582370665,0.363577863578
tengo,Spn,O,10.6775764266,30.6829962126,0.363577863578
la,Spn,O,15.0596736711,20.7584499854,0.363577863578
dirección,Spn,O,6.59423608984,31.5359567756,0.363577863578
tatuada,Spn,O,-1.11328195971,4.24670942603,0.363577863578
in,Eng,O,24.4634706325,11.0915247383,0.0921492921493
my,Eng,O,21.1466066421,8.00879906524,0.452123552124
heart,Eng,O,29.5290730511,4.18491724631,0.452123552124
",Punct,O,N/A,N/A,N/A
Andi,Eng,PERSON/ORG,20.4711718931,13.0311665946,0.452123552124
.,Punct,O,N/A,N/A,N/A
De,Spn,O,13.8613083221,21.6054699814,0.0921492921493
memoria,Spn,O,22.3345987989,19.8575532422,0.363577863578
se,Spn,O,16.0263074399,20.0527388466,0.363577863578
traduce,Eng,O,14.6681045031,14.6578210932,0.0921492921493
“,Eng,O,-6.51619307604,-6.51619307604,0.452123552124
by,Eng,O,18.2463872813,4.41145465096,0.452123552124
heart,Eng,O,29.5290730511,4.18491724631,0.452123552124
",Punct,O,N/A,N/A,N/A
”,Eng,O,-6.51619307604,-6.51619307604,0.452123552124
¿lo,Spn,O,-13.0323861521,-3.05314198715,0.0921492921493
sabías,Spn,O,1.77088010916,24.2351321084,0.363577863578
?,Punct,O,N/A,N/A,N/A
Me,Spn,O,20.4125145712,19.8593917724,0.363577863578
sale,Spn,O,22.552849743,21.6377317221,0.363577863578
automática,Spn,O,3.91007766196,17.8201733444,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
le,Spn,O,12.7388324346,18.2318530127,0.363577863578
digo,Spn,O,9.96084810626,23.3490618712,0.363577863578
doble,Spn,O,5.79620549097,17.2346594618,0.363577863578
aquí,Spn,O,3.09540895668,27.1928163986,0.363577863578
",Punct,O,N/A,N/A,N/A
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
la,Spn,O,15.0596736711,20.7584499854,0.0921492921493
izquierda,Spn,O,-19.8780828745,21.9476881218,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
Pichincha,Spn,O/LUG,-3.60198312725,6.84875002418,0.363577863578
",Punct,O,N/A,N/A,N/A
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
mano,Spn,O,15.0991421021,23.7555656905,0.0921492921493
derecha,Spn,O,1.0365615348,28.7509094888,0.363577863578
.,Punct,O,N/A,N/A,N/A
Oh,Eng,O,21.8998884461,10.7847224058,0.0921492921493
Andi,Eng,PERSON/ORG,20.4711718931,13.0311665946,0.452123552124
",Punct,O,N/A,N/A,N/A
por,Spn,O,12.6300763828,25.6311872845,0.0921492921493
favor,Eng,O,26.3528885668,24.8527189728,0.0921492921493
",Punct,O,N/A,N/A,N/A
can’t,Eng,O/ORG,11.6340221743,7.41818220817,0.452123552124
you,Eng,O/ORG,33.1670346729,14.5196129331,0.452123552124
be,Eng,O/ORG,22.1673128834,7.9015135489,0.452123552124
waiting,Eng,O/ORG,37.0547249733,-12.0747203767,0.452123552124
donwstairs,Eng,O/ORG,11.8173538513,-9.48929357545,0.452123552124
like,Eng,O/ORG,35.806296869,6.02830705573,0.452123552124
last,Eng,O/ORG,27.1005542622,17.4049569645,0.452123552124
time,Eng,O,33.2375504045,11.0926831798,0.452123552124
",Punct,O,N/A,N/A,N/A
cuando,Spn,O,0.188781893101,34.5209503007,0.0921492921493
fuimos,Spn,O,-2.72093050454,18.4118814854,0.363577863578
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
vernos,Spn,O,10.5465131247,22.4169150188,0.0921492921493
con,Spn,O,19.5614094238,25.713392297,0.363577863578
Florencia,Spn,O/LUG,1.0978827166,18.7400088355,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
conocí,Spn,O,7.70767826805,29.0770466727,0.363577863578
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
la,Spn,O,15.0596736711,20.7584499854,0.0921492921493
famosa,Spn,O,9.49202947166,15.9656614249,0.363577863578
Mirta,Spn,PERSON/PERS,4.86710921883,8.04429343584,0.363577863578
Rosemberg,Eng,PERSON/PERS,6.70732111902,-6.77236905847,0.0921492921493
",Punct,O,N/A,N/A,N/A
finally,Eng,O,39.062403691,6.61449032518,0.452123552124
",Punct,O,N/A,N/A,N/A
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
estaban,Spn,O,7.3828385505,37.128466503,0.363577863578
también,Spn,O,-0.0428405480039,35.0316903172,0.363577863578
todos,Spn,O,11.4186409277,30.3582428346,0.363577863578
esos,Spn,O,3.38218824382,25.9607454542,0.363577863578
fancy-ass,Eng,O,3.01811710049,-7.49241282808,0.0921492921493
poet,Eng,O,10.6564915116,11.1671860052,0.452123552124
boyz,Eng,O,11.4058551773,5.22538873865,0.452123552124
de,Spn,O,13.8613083221,21.6054699814,0.0921492921493
la,Spn,O,15.0596736711,20.7584499854,0.363577863578
revihta,Eng,O,5.54719148874,2.1301042846,0.0921492921493
“,Eng,O,-6.51619307604,-6.51619307604,0.452123552124
tse-tse,Eng,O,-9.48015953228,-14.7578629069,0.452123552124
.,Punct,O,N/A,N/A,N/A
”,Spn,O,-6.51619307604,-6.51619307604,0.0921492921493
Ay,Spn,O,4.66876984197,16.1012461302,0.363577863578
",Punct,O,N/A,N/A,N/A
